date,opening_cash,external_inflows,external_outflows,trading_cash_flow,income,fees,financing_costs,internal_transfers,other_cash_flow,net_cash_movement,closing_cash,balance_confidence,cash_position_type
2021-05-17,19105.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19105.50,derived,verified_account_balance
2021-05-18,19105.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19105.50,derived,verified_account_balance
2021-05-19,19105.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19105.50,derived,verified_account_balance
2021-05-20,19105.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19105.50,derived,verified_account_balance
2021-05-21,19105.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19105.50,derived,verified_account_balance
2021-05-22,19105.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19105.50,derived,verified_account_balance
2021-05-23,19105.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19105.50,derived,verified_account_balance
2021-05-24,19105.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19105.50,derived,verified_account_balance
2021-05-25,19105.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19105.50,derived,verified_account_balance
2021-05-26,19105.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19105.50,derived,verified_account_balance
2021-05-27,19105.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19105.50,derived,verified_account_balance
2021-05-28,19105.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19105.50,derived,verified_account_balance
2021-05-29,19105.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19105.50,derived,verified_account_balance
2021-05-30,19105.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19105.50,derived,verified_account_balance
2021-05-31,19105.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19105.50,derived,verified_account_balance
2021-06-01,19105.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19105.50,derived,verified_account_balance
2021-06-02,19105.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19105.50,derived,verified_account_balance
2021-06-03,19105.50,0.00,0.00,-300.00,0.00,0.00,0.00,0.00,0.00,-300.00,18805.50,derived,verified_account_balance
2021-06-04,18805.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18805.50,derived,verified_account_balance
2021-06-05,18805.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18805.50,derived,verified_account_balance
2021-06-06,18805.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18805.50,derived,verified_account_balance
2021-06-07,18805.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18805.50,derived,verified_account_balance
2021-06-08,18805.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18805.50,derived,verified_account_balance
2021-06-09,18805.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18805.50,derived,verified_account_balance
2021-06-10,18805.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18805.50,derived,verified_account_balance
2021-06-11,18805.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18805.50,derived,verified_account_balance
2021-06-12,18805.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18805.50,derived,verified_account_balance
2021-06-13,18805.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18805.50,derived,verified_account_balance
2021-06-14,18805.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18805.50,derived,verified_account_balance
2021-06-15,18805.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18805.50,derived,verified_account_balance
2021-06-16,18805.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18805.50,derived,verified_account_balance
2021-06-17,18805.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18805.50,derived,verified_account_balance
2021-06-18,18805.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18805.50,derived,verified_account_balance
2021-06-19,18805.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18805.50,derived,verified_account_balance
2021-06-20,18805.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18805.50,derived,verified_account_balance
2021-06-21,18805.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18805.50,derived,verified_account_balance
2021-06-22,18805.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18805.50,derived,verified_account_balance
2021-06-23,18805.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18805.50,derived,verified_account_balance
2021-06-24,18805.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18805.50,derived,verified_account_balance
2021-06-25,18805.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18805.50,derived,verified_account_balance
2021-06-26,18805.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18805.50,derived,verified_account_balance
2021-06-27,18805.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18805.50,derived,verified_account_balance
2021-06-28,18805.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18805.50,derived,verified_account_balance
2021-06-29,18805.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18805.50,derived,verified_account_balance
2021-06-30,18805.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18805.50,derived,verified_account_balance
2021-07-01,18805.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18805.50,derived,verified_account_balance
2021-07-02,18805.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18805.50,derived,verified_account_balance
2021-07-03,18805.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18805.50,derived,verified_account_balance
2021-07-04,18805.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18805.50,derived,verified_account_balance
2021-07-05,18805.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18805.50,derived,verified_account_balance
2021-07-06,18805.50,0.00,0.00,360.00,0.00,0.00,0.00,0.00,0.00,360.00,19165.50,derived,verified_account_balance
2021-07-07,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-07-08,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-07-09,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-07-10,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-07-11,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-07-12,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-07-13,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-07-14,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-07-15,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-07-16,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-07-17,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-07-18,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-07-19,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-07-20,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-07-21,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-07-22,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-07-23,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-07-24,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-07-25,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-07-26,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-07-27,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-07-28,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-07-29,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-07-30,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-07-31,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-08-01,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-08-02,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-08-03,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-08-04,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-08-05,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-08-06,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-08-07,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-08-08,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-08-09,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-08-10,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-08-11,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-08-12,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-08-13,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-08-14,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-08-15,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-08-16,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-08-17,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-08-18,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-08-19,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-08-20,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-08-21,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-08-22,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-08-23,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-08-24,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-08-25,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-08-26,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-08-27,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-08-28,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-08-29,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-08-30,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-08-31,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-09-01,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-09-02,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-09-03,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-09-04,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-09-05,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-09-06,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-09-07,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-09-08,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-09-09,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-09-10,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-09-11,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-09-12,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-09-13,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-09-14,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-09-15,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-09-16,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-09-17,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-09-18,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-09-19,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-09-20,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-09-21,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-09-22,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-09-23,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-09-24,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-09-25,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-09-26,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-09-27,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-09-28,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-09-29,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-09-30,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-10-01,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-10-02,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-10-03,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-10-04,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-10-05,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-10-06,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-10-07,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-10-08,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-10-09,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-10-10,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-10-11,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-10-12,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-10-13,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-10-14,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-10-15,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-10-16,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-10-17,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-10-18,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-10-19,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-10-20,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-10-21,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-10-22,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-10-23,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-10-24,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-10-25,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-10-26,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-10-27,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-10-28,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-10-29,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-10-30,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-10-31,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-11-01,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-11-02,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-11-03,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-11-04,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-11-05,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-11-06,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-11-07,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-11-08,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-11-09,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-11-10,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-11-11,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-11-12,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-11-13,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-11-14,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-11-15,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-11-16,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-11-17,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-11-18,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-11-19,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-11-20,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-11-21,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-11-22,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-11-23,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-11-24,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-11-25,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-11-26,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-11-27,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-11-28,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-11-29,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-11-30,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-12-01,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-12-02,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-12-03,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-12-04,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-12-05,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-12-06,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-12-07,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-12-08,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-12-09,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-12-10,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-12-11,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-12-12,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-12-13,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-12-14,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-12-15,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-12-16,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-12-17,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-12-18,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
2021-12-19,19165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19165.50,derived,verified_account_balance
